header,true_label,true_label_id,pred_label,pred_label_id,second_best_label,confidence,entropy,margin,correct,original_label,prob_None,prob_DNA,prob_DNA/Academ-1,prob_DNA/CMC,prob_DNA/Kolobok,prob_DNA/P,prob_DNA/PIF-Harbinger,prob_DNA/PiggyBac,prob_DNA/Sola-2,prob_DNA/TcMar-Tc1,prob_DNA/hAT
Academ-1_12-fProBol#DNA/Academ-1,DNA/Academ-1,2,None,0,DNA/P,0.20091534,2.3114846,0.08554197,False,DNA/Academ-1,0.20091534,0.061748,0.07686034,0.08917335,0.10312728,0.115373366,0.053499207,0.064410515,0.10948361,0.051898476,0.07351058
Kolobok_3-fProBol#DNA/Kolobok,DNA/Kolobok,4,None,0,DNA/P,0.20186646,2.3096213,0.08558788,False,DNA/Kolobok,0.20186646,0.060764782,0.07638668,0.08935617,0.10351187,0.11627858,0.053567223,0.06385748,0.109622814,0.051739253,0.073048584
hAT_17-fProBol#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20185623,2.309787,0.08556224,False,DNA/hAT,0.20185623,0.0610478,0.076164305,0.089144856,0.10348655,0.11629399,0.053662702,0.06393932,0.10965294,0.051803134,0.07294814
hAT_18-fProPar#DNA,DNA,1,None,0,DNA/P,0.20106187,2.3115084,0.08539146,False,DNA,0.20106187,0.06245516,0.07668866,0.08856481,0.103151284,0.11567041,0.053686738,0.06457108,0.109309934,0.051679756,0.07316024
PiggyBac_3-fProPar#DNA/PiggyBac,DNA/PiggyBac,7,None,0,DNA/P,0.20226802,2.3092077,0.085971445,False,DNA/PiggyBac,0.20226802,0.06088469,0.07605405,0.08904554,0.10373774,0.116296574,0.053580448,0.063880995,0.109689906,0.05175212,0.07280988
Academ-1_6-fProPar#DNA/Academ-1,DNA/Academ-1,2,None,0,DNA/P,0.20174444,2.3098595,0.08530748,False,DNA/Academ-1,0.20174444,0.0615356,0.07615953,0.08878829,0.10352578,0.11643696,0.053587265,0.06408814,0.10974403,0.051583387,0.07280664
Academ-1_14-fProPar#DNA/Academ-1,DNA/Academ-1,2,None,0,DNA/P,0.203634,2.306614,0.08580854,False,DNA/Academ-1,0.203634,0.060163632,0.0753104,0.0887893,0.10434948,0.117825456,0.053836357,0.06325121,0.10974635,0.05129457,0.07179926
PiggyBac_1-fPygNat#DNA/PiggyBac,DNA/PiggyBac,7,None,0,DNA/P,0.2044322,2.3053648,0.08633303,False,DNA/PiggyBac,0.2044322,0.05986293,0.07496612,0.08859665,0.10454318,0.118099175,0.05378192,0.062877916,0.11003902,0.05123394,0.07156699
CMC_3-fRhaSp.#DNA/CMC,DNA/CMC,3,None,0,DNA/P,0.2034296,2.3069735,0.08636414,False,DNA/CMC,0.2034296,0.059471224,0.07564287,0.08933869,0.10405949,0.11706545,0.053578544,0.063203745,0.10998664,0.051635645,0.07258803
TcMar-Tc1_8-fRhaSp.#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20313348,2.3087506,0.08674596,False,DNA/TcMar-Tc1,0.20313348,0.0633831,0.07552453,0.08780404,0.103459716,0.116387516,0.05341453,0.064349346,0.10967828,0.05091196,0.071953595
Sola-2_4-fRutRut#DNA/Sola-2,DNA/Sola-2,8,None,0,DNA/P,0.20589972,2.3021412,0.08714768,False,DNA/Sola-2,0.20589972,0.057046507,0.07445322,0.089934394,0.10510803,0.11875203,0.053560127,0.061826095,0.11035479,0.051401105,0.07166402
TcMar-Tc1_6-fRutRut#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20354734,2.3065944,0.08525962,False,DNA/TcMar-Tc1,0.20354734,0.060384564,0.0751463,0.08821496,0.10457879,0.11828773,0.05407425,0.06299816,0.109764606,0.051330782,0.071672454
TcMar-Tc1_10-fRutRut#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20429845,2.3061848,0.086795576,False,DNA/TcMar-Tc1,0.20429845,0.06114205,0.07505377,0.08806833,0.10453226,0.117502876,0.053665772,0.06339467,0.109817,0.051024675,0.07150017
hAT_14-fSalAlp#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20197561,2.3095665,0.08530603,False,DNA/hAT,0.20197561,0.061752513,0.07592586,0.08839837,0.10367927,0.11666958,0.053640887,0.06406149,0.1097769,0.05153808,0.07258146
TcMar-Tc1_39-fSalAlp#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20343098,2.3069966,0.08551675,False,DNA/TcMar-Tc1,0.20343098,0.061244633,0.07496257,0.088125855,0.10448892,0.11791423,0.053798586,0.0635398,0.10987418,0.051180847,0.0714395
hAT_22-fSalAlp#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20421365,2.306162,0.0864173,False,DNA/hAT,0.20421365,0.06172719,0.074790284,0.088004544,0.10437091,0.11779635,0.05359213,0.063573875,0.109944925,0.05077324,0.07121297
TcMar-Tc1_56-fSalAlp#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20865324,2.2973437,0.08656106,False,DNA/TcMar-Tc1,0.20865324,0.06113231,0.07215369,0.086123556,0.1060096,0.12209218,0.053299844,0.062049918,0.11148689,0.04922775,0.067770995
PIF-Harbinger_3-fSalFas#DNA/PIF-Harbinger,DNA/PIF-Harbinger,6,None,0,DNA/P,0.20135723,2.3109822,0.085615866,False,DNA/PIF-Harbinger,0.20135723,0.062099304,0.07655993,0.08873293,0.10335776,0.115741365,0.05362418,0.06441546,0.10935027,0.051724,0.07303756
Academ-1_3-fSalFas#DNA/Academ-1,DNA/Academ-1,2,None,0,DNA/P,0.20157728,2.3105102,0.08543549,False,DNA/Academ-1,0.20157728,0.062371228,0.07632719,0.0885391,0.10338462,0.11614179,0.05364367,0.06429963,0.10947138,0.051469926,0.072774194
hAT_17-fSalTru#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20205675,2.3096535,0.0854311,False,DNA/hAT,0.20205675,0.062130332,0.07594385,0.0881391,0.10372779,0.11662565,0.05379818,0.06405991,0.10966318,0.05142882,0.07242647
hAT_10-fSarPil#DNA,DNA,1,None,0,DNA/P,0.20141914,2.31066,0.08533672,False,DNA,0.20141914,0.06194852,0.07655865,0.08874562,0.10327134,0.11608242,0.053629592,0.06415707,0.10947077,0.05165067,0.073066235
hAT_39-fSarPil#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20396069,2.306226,0.08598025,False,DNA/hAT,0.20396069,0.060779598,0.07490141,0.088373736,0.10444792,0.117980435,0.05371154,0.06325592,0.109896705,0.05116178,0.071530275
TcMar-Tc1_12-fSarPil#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20565185,2.3032866,0.08693617,False,DNA/TcMar-Tc1,0.20565185,0.0593488,0.07438792,0.088469535,0.104904026,0.11871568,0.053672988,0.062614806,0.11027889,0.05083934,0.07111615
TcMar-Tc1_2-fScaArg#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20367362,2.3066933,0.08580405,False,DNA/TcMar-Tc1,0.20367362,0.06051929,0.07509703,0.08833626,0.10440502,0.11786956,0.053851586,0.0632949,0.109808594,0.051333025,0.07181121
PiggyBac_3-fScaEry#DNA/PiggyBac,DNA/PiggyBac,7,None,0,DNA/P,0.20240982,2.3092048,0.08594449,False,DNA/PiggyBac,0.20240982,0.06204584,0.07595695,0.08818683,0.10375434,0.11646533,0.05364857,0.06403754,0.10975094,0.05129618,0.07244769
TcMar-Tc1_6-fScoJap#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20397146,2.3055532,0.085314535,False,DNA/TcMar-Tc1,0.20397146,0.059705175,0.07475648,0.08862363,0.10480259,0.118656926,0.053906474,0.06280934,0.10995523,0.051375594,0.07143707
TcMar-Tc1_2-fScoJap#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20380348,2.3070014,0.08589835,False,DNA/TcMar-Tc1,0.20380348,0.062759414,0.07502007,0.08708107,0.1041629,0.11790513,0.053768136,0.063652396,0.10991445,0.050753757,0.07117917
TcMar-Tc1_3-fSilAri#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.2043613,2.3058374,0.08651381,False,DNA/TcMar-Tc1,0.2043613,0.060897592,0.07509419,0.088471726,0.10411645,0.117847495,0.053562935,0.06313507,0.109959655,0.0509716,0.07158196
TcMar-Tc1_4-fSilAri#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20448273,2.3058841,0.08691276,False,DNA/TcMar-Tc1,0.20448273,0.060962036,0.07506458,0.08809158,0.10444188,0.117569976,0.05365742,0.063322954,0.10990949,0.050955996,0.07154138
TcMar-Tc1_18-fSilAri#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.2040751,2.3062255,0.08630187,False,DNA/TcMar-Tc1,0.2040751,0.06087444,0.07500592,0.08811067,0.10472347,0.11777323,0.05376815,0.063304305,0.10977806,0.051108357,0.0714783
TcMar-Tc1_26-fSilAri#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20514783,2.304795,0.08720188,False,DNA/TcMar-Tc1,0.20514783,0.0608412,0.07471565,0.088089444,0.10459293,0.117945954,0.05352652,0.06318163,0.10997834,0.050791107,0.071189456
TcMar-Tc1_4-fSolSol#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20550896,2.3036177,0.08702697,False,DNA/TcMar-Tc1,0.20550896,0.059502322,0.07433983,0.08866968,0.105151504,0.11848199,0.053719047,0.06271483,0.1100199,0.05093481,0.07095715
hAT_10-fSpaAur#DNA,DNA,1,None,0,DNA/P,0.20259291,2.308593,0.08583987,False,DNA,0.20259291,0.060886323,0.07595909,0.08889544,0.10376533,0.11675304,0.053592272,0.06378222,0.109696396,0.05151879,0.072558194
Sola-2_9-fSquCep#DNA/Sola-2,DNA/Sola-2,8,None,0,DNA/P,0.2055734,2.3024254,0.086692706,False,DNA/Sola-2,0.2055734,0.056975275,0.0744623,0.089982,0.10526097,0.11888069,0.053619526,0.06184564,0.11026716,0.051501215,0.07163184
hAT_61-fSquCep#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20550989,2.3035803,0.08671591,False,DNA/hAT,0.20550989,0.060435615,0.074157655,0.08808702,0.104715735,0.11879398,0.053471968,0.06286501,0.11047848,0.050675035,0.070809655
TcMar-Tc1_15-fSquCep#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20637779,2.3021352,0.087091416,False,DNA/TcMar-Tc1,0.20637779,0.059163403,0.07392513,0.088289,0.10533854,0.11928637,0.053769246,0.062365428,0.11011001,0.05081742,0.07055777
PiggyBac_7-fSymMel#DNA/PiggyBac,DNA/PiggyBac,7,None,0,DNA/P,0.20655201,2.3020055,0.08771825,False,DNA/PiggyBac,0.20655201,0.05882162,0.07423875,0.08853927,0.10512989,0.118833765,0.05346661,0.062380824,0.11022847,0.05083549,0.070973225
TcMar-Tc1_4-fSymMel#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20251551,2.3089983,0.08544556,False,DNA/TcMar-Tc1,0.20251551,0.06249769,0.07544949,0.08760397,0.103889436,0.11706995,0.053805556,0.06420685,0.109794214,0.051262423,0.07190485
TcMar-Tc1_7-fSymMel#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20407031,2.3061717,0.086445816,False,DNA/TcMar-Tc1,0.20407031,0.060603634,0.074870035,0.088488616,0.10470722,0.1176245,0.05368582,0.0632106,0.109844245,0.05123253,0.07166251
hAT_19-fSynTyp#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20441176,2.305433,0.08620229,False,DNA/hAT,0.20441176,0.060578052,0.07466036,0.088336945,0.10476788,0.11820947,0.05370344,0.06312365,0.10993116,0.051058907,0.07121836
PiggyBac_1-fTakRub#DNA/PiggyBac,DNA/PiggyBac,7,None,0,DNA/P,0.20403983,2.3062904,0.08631665,False,DNA/PiggyBac,0.20403983,0.060534596,0.07521756,0.08858396,0.10417838,0.117723174,0.053739827,0.0631844,0.109867446,0.051179692,0.07175113
hAT_3-fTraTra#DNA,DNA,1,None,0,DNA/P,0.20236051,2.3092315,0.08598947,False,DNA,0.20236051,0.06128706,0.07615799,0.08881998,0.103606135,0.11637104,0.053546805,0.06399144,0.109534934,0.051542453,0.07278163
TcMar-Tc1_37-fTriRos#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.2045977,2.3042965,0.08566056,False,DNA/TcMar-Tc1,0.2045977,0.059196863,0.07446476,0.08864293,0.105212204,0.118937135,0.0538379,0.06260235,0.11014613,0.05112138,0.07124065
TcMar-Tc1_13-fTriRos#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20387313,2.306573,0.08619728,False,DNA/TcMar-Tc1,0.20387313,0.060992133,0.074779585,0.08837803,0.10467517,0.11767585,0.053648703,0.06338734,0.10971362,0.05138413,0.07149225
TcMar-Tc1_22-fTriRos#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20299289,2.308151,0.0852922,False,DNA/TcMar-Tc1,0.20299289,0.062891535,0.07503647,0.08749104,0.10402784,0.11770069,0.053885877,0.06396275,0.109788336,0.051023286,0.07119927
CMC_1-fXenCan#DNA/CMC,DNA/CMC,3,None,0,DNA/P,0.20261583,2.3078518,0.085568056,False,DNA/CMC,0.20261583,0.05916659,0.07597947,0.0895258,0.10413201,0.11704777,0.053698603,0.063264064,0.10986943,0.051874883,0.07282557
TcMar-Tc1_2-fZeuFab#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20386565,2.3065734,0.08609251,False,DNA/TcMar-Tc1,0.20386565,0.061368383,0.07493302,0.088143855,0.10432962,0.11777314,0.05367137,0.06351256,0.10995275,0.05105593,0.07139375
P_12-kAplTur#DNA/P,DNA/P,5,None,0,DNA/P,0.20279188,2.3078327,0.08591855,False,DNA/P,0.20279188,0.059356656,0.0758517,0.089525945,0.1041095,0.11687333,0.05361489,0.06333045,0.10980929,0.05192768,0.07280872
hAT_37-kAplTur#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20385553,2.3066144,0.08691434,False,DNA/hAT,0.20385553,0.06002999,0.07546815,0.08914919,0.10416739,0.11694119,0.05337848,0.06337419,0.10990488,0.0513705,0.0723605
hAT_56-kAplTur#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20349976,2.3063867,0.08569715,False,DNA/hAT,0.20349976,0.059170205,0.07531836,0.08919355,0.10436054,0.11780261,0.05366989,0.06305836,0.11008496,0.051640466,0.07220129
hAT_63-kAplTur#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20549415,2.3033986,0.087113775,False,DNA/hAT,0.20549415,0.05797541,0.0748844,0.089301966,0.104889385,0.118380375,0.05367756,0.062378705,0.10998722,0.05127984,0.07175109
hAT_108-kAplTur#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20439634,2.3050766,0.08633748,False,DNA/hAT,0.20439634,0.05899097,0.07507403,0.08904594,0.10453412,0.11805886,0.05359037,0.062715255,0.110224836,0.05145155,0.07191773
hAT_115-kAplTur#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20422414,2.3057127,0.086473525,False,DNA/hAT,0.20422414,0.059662126,0.07503038,0.088886894,0.104529336,0.117750615,0.053597506,0.063087955,0.11000489,0.051426116,0.07180006
hAT_130-kAplTur#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20357734,2.3071108,0.08623813,False,DNA/hAT,0.20357734,0.06094217,0.07540433,0.088464096,0.10410678,0.11733921,0.05358482,0.063582994,0.10980995,0.051205784,0.071982525
hAT_170-kAplTur#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20464823,2.304344,0.08587762,False,DNA/hAT,0.20464823,0.05935831,0.07453542,0.088533156,0.10505649,0.11877061,0.05362517,0.062719114,0.110309914,0.051184926,0.07125864
TcMar-Tc1_18-kAplTur#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20541774,2.3036275,0.08654547,False,DNA/TcMar-Tc1,0.20541774,0.059771698,0.07446049,0.08821701,0.10490304,0.11887227,0.05377374,0.06268831,0.11020617,0.050769832,0.07091973
TcMar-Tc1_26-kAplTur#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20967299,2.2957606,0.08818756,False,DNA/TcMar-Tc1,0.20967299,0.057577744,0.07251267,0.08806734,0.10619837,0.12148543,0.053383153,0.0610959,0.11110123,0.049773302,0.069131866
CMC_3-kClaLep#DNA/CMC,DNA/CMC,3,None,0,DNA/P,0.20477596,2.3048463,0.08685017,False,DNA/CMC,0.20477596,0.059254073,0.07503752,0.08896883,0.10466341,0.11792579,0.05357783,0.06279666,0.10990526,0.05126172,0.07183295
CMC_13-kClaLep#DNA/CMC,DNA/CMC,3,None,0,DNA/P,0.20559794,2.3033087,0.08681316,False,DNA/CMC,0.20559794,0.05936825,0.07440082,0.08823785,0.105166264,0.11878478,0.05362789,0.06245934,0.110242344,0.051037453,0.07107707
hAT_14-kLamFlu#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.19749995,2.3177514,0.0840111,False,DNA/hAT,0.19749995,0.06940388,0.07726709,0.08666704,0.10189665,0.113488846,0.053531714,0.06709765,0.10875316,0.051091336,0.07330263
Academ-1_117-kMyxGlu#DNA/Academ-1,DNA/Academ-1,2,None,0,DNA/P,0.20076361,2.3119557,0.08533611,False,DNA/Academ-1,0.20076361,0.06276256,0.07678078,0.08844005,0.103024,0.1154275,0.05356661,0.064705096,0.10950914,0.051751263,0.073269434
Academ-1_137-kMyxGlu#DNA/Academ-1,DNA/Academ-1,2,None,0,DNA/P,0.2008776,2.3119245,0.08558121,False,DNA/Academ-1,0.2008776,0.062781215,0.07665191,0.08847264,0.103180684,0.11529639,0.053552475,0.06486398,0.109367244,0.051759213,0.07319666
Academ-1_165-kMyxGlu#DNA/Academ-1,DNA/Academ-1,2,None,0,DNA/P,0.2016421,2.3106375,0.08589945,False,DNA/Academ-1,0.2016421,0.062440615,0.07658389,0.0884142,0.10320112,0.115742646,0.053460073,0.064507395,0.10956379,0.051441018,0.073003165
Academ-1_172-kMyxGlu#DNA/Academ-1,DNA/Academ-1,2,None,0,DNA/P,0.20115362,2.3115,0.08571664,False,DNA/Academ-1,0.20115362,0.06283495,0.07658913,0.08841766,0.10312548,0.11543698,0.05351178,0.0647308,0.10949147,0.051636796,0.07307127
Academ-1_194-kMyxGlu#DNA/Academ-1,DNA/Academ-1,2,None,0,DNA/P,0.20201316,2.3101282,0.08621403,False,DNA/Academ-1,0.20201316,0.062380493,0.076416776,0.08854617,0.10330689,0.11579914,0.053358857,0.06438252,0.10952285,0.051408045,0.072865084
Academ-1_195-kMyxGlu#DNA/Academ-1,DNA/Academ-1,2,None,0,DNA/P,0.20181265,2.310363,0.08600223,False,DNA/Academ-1,0.20181265,0.062260292,0.0764722,0.08853027,0.10327694,0.115810424,0.05346395,0.06441932,0.10955353,0.051462453,0.07293791
hAT_110-kMyxGlu#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.2023551,2.3086667,0.08553436,False,DNA/hAT,0.2023551,0.060466338,0.07603675,0.08900247,0.10384893,0.116820745,0.053652056,0.06365787,0.10983324,0.051657647,0.072668895
Academ-1_203-kMyxGlu#DNA/Academ-1,DNA/Academ-1,2,None,0,DNA/P,0.20180465,2.310298,0.08584929,False,DNA/Academ-1,0.20180465,0.06223011,0.07647849,0.08839034,0.10328517,0.11595536,0.053500604,0.064401835,0.10961598,0.051437717,0.07289962
Academ-1_204-kMyxGlu#DNA/Academ-1,DNA/Academ-1,2,None,0,DNA/P,0.20161228,2.3105927,0.085768774,False,DNA/Academ-1,0.20161228,0.062251933,0.07639186,0.08882415,0.10312879,0.115843505,0.053517107,0.06434456,0.10956548,0.051584482,0.072935864
Academ-1_208-kMyxGlu#DNA/Academ-1,DNA/Academ-1,2,None,0,DNA/P,0.20102358,2.3110542,0.08482585,False,DNA/Academ-1,0.20102358,0.061892167,0.07660763,0.0886115,0.103349246,0.11619773,0.053788297,0.06424605,0.10951199,0.051697165,0.07307465
Academ-1_213-kMyxGlu#DNA/Academ-1,DNA/Academ-1,2,None,0,DNA/P,0.20189609,2.3102336,0.08604157,False,DNA/Academ-1,0.20189609,0.06227993,0.07649009,0.088431664,0.10324989,0.11585452,0.05346359,0.06439317,0.10962181,0.05139505,0.07292417
Academ-1_280-kMyxGlu#DNA/Academ-1,DNA/Academ-1,2,None,0,DNA/P,0.20160113,2.3102589,0.08515121,False,DNA/Academ-1,0.20160113,0.062182702,0.076380104,0.08820402,0.10340408,0.11644992,0.05368892,0.0642674,0.10970152,0.051399533,0.07272062
Academ-1_291-kMyxGlu#DNA/Academ-1,DNA/Academ-1,2,None,0,DNA/P,0.20184052,2.309558,0.08514102,False,DNA/Academ-1,0.20184052,0.061492592,0.07621312,0.088616006,0.10353613,0.1166995,0.05360998,0.06392543,0.10986417,0.05147466,0.072727926
Academ-1_294-kMyxGlu#DNA/Academ-1,DNA/Academ-1,2,None,0,DNA/P,0.2025092,2.3082955,0.08536138,False,DNA/Academ-1,0.2025092,0.060459785,0.07592295,0.0888471,0.10376103,0.11714782,0.053740777,0.06348281,0.11002742,0.05151928,0.0725819
hAT_118-kMyxGlu#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.202839,2.3079515,0.08580759,False,DNA/hAT,0.202839,0.060329143,0.07582811,0.088903114,0.104061455,0.11703141,0.053614814,0.06350614,0.10981845,0.05159602,0.07247232
hAT_123-kMyxGlu#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20320433,2.3074756,0.08601887,False,DNA/hAT,0.20320433,0.06010544,0.07570922,0.08886007,0.10409903,0.117185466,0.053682763,0.06337073,0.10979558,0.051605795,0.072381586
TcMar-Tc1_9-kMyxGlu#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20316055,2.308057,0.086288646,False,DNA/TcMar-Tc1,0.20316055,0.06106625,0.075720355,0.0884465,0.104002975,0.11687191,0.05373114,0.06365949,0.109564625,0.051453445,0.072322786
hAT_29-kMyxGlu#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20200227,2.309611,0.08528709,False,DNA/hAT,0.20200227,0.062411103,0.07591186,0.08816922,0.1036617,0.116715185,0.053636204,0.06417891,0.109723836,0.051260587,0.072329186
hAT_35-kMyxGlu#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.2021024,2.3098948,0.085599035,False,DNA/hAT,0.2021024,0.06363087,0.075943604,0.08767301,0.10332765,0.11650336,0.053430617,0.06454816,0.10968891,0.050991185,0.07216028
hAT_37-kMyxGlu#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20362304,2.3067336,0.0859373,False,DNA/hAT,0.20362304,0.060744926,0.07532214,0.08858877,0.10425121,0.11768574,0.05368094,0.063349955,0.1098691,0.051133677,0.071750484
TcMar-Tc1_25-kMyxGlu#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20287672,2.3081262,0.085275225,False,DNA/TcMar-Tc1,0.20287672,0.061943788,0.07542668,0.08793177,0.103801504,0.11760149,0.0538334,0.0636822,0.109907426,0.051192123,0.07180286
TcMar-Tc1_33-kMyxGlu#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20218799,2.3095574,0.085353106,False,DNA/TcMar-Tc1,0.20218799,0.063485004,0.075315125,0.08774281,0.10385191,0.11683488,0.053658526,0.0644407,0.10967092,0.051108234,0.071703926
TcMar-Tc1_54-kMyxGlu#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20375724,2.307157,0.086310476,False,DNA/TcMar-Tc1,0.20375724,0.062676504,0.075073846,0.08767464,0.103709154,0.117446765,0.053471256,0.06394963,0.11007986,0.050647397,0.07151372
TcMar-Tc1_80-kMyxGlu#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.2092632,2.2969449,0.08804635,False,DNA/TcMar-Tc1,0.2092632,0.058867514,0.07277341,0.0875086,0.10586661,0.121216856,0.053401377,0.06152806,0.11091512,0.049622882,0.069036365
hAT_23-kThaDem#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20649911,2.3006845,0.08753127,False,DNA/hAT,0.20649911,0.055452857,0.074181475,0.09079027,0.1054445,0.118967846,0.053487904,0.06139008,0.11042036,0.051720347,0.07164525
hAT_6-kThaDem#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20560138,2.3027673,0.086721465,False,DNA/hAT,0.20560138,0.058216162,0.07429591,0.08921283,0.10520666,0.118879914,0.05360559,0.062358078,0.11032739,0.051079046,0.07121705
hAT_19-kTriCli#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20343962,2.3071225,0.08637494,False,DNA/hAT,0.20343962,0.06003276,0.07560929,0.08912906,0.10403473,0.117064685,0.053511105,0.06340968,0.10988221,0.05147577,0.072411165
hAT_24-kTriCli#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20367908,2.3067582,0.086316474,False,DNA/hAT,0.20367908,0.060069855,0.075539574,0.089013994,0.10399499,0.11736261,0.053574916,0.06332638,0.10988263,0.05139062,0.07216534
PiggyBac_37-kTriCli#DNA/PiggyBac,DNA/PiggyBac,7,None,0,DNA/P,0.2036987,2.3061013,0.085575186,False,DNA/PiggyBac,0.2036987,0.059569973,0.07508871,0.08881554,0.10459369,0.11812351,0.05378252,0.06301517,0.110031344,0.05148896,0.07179189
hAT_99-kTriCli#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20377077,2.306239,0.085953504,False,DNA/hAT,0.20377077,0.059881315,0.075409055,0.08875391,0.10420269,0.11781727,0.05362146,0.06315965,0.110073194,0.051206693,0.07210402
CMC_6-kTriCli#DNA/CMC,DNA/CMC,3,None,0,DNA/P,0.20400536,2.3057272,0.08598227,False,DNA/CMC,0.20400536,0.05943032,0.07512602,0.08884419,0.10461214,0.11802309,0.05366636,0.063003704,0.11001209,0.05138162,0.0718951
hAT_117-kTriCli#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20480631,2.3048353,0.08702143,False,DNA/hAT,0.20480631,0.059324868,0.074878275,0.08900354,0.10453383,0.11778488,0.053499617,0.06298806,0.11015694,0.051246043,0.07177757
PiggyBac_53-kTriCli#DNA/PiggyBac,DNA/PiggyBac,7,None,0,DNA/P,0.20305714,2.3075383,0.08554785,False,DNA/PiggyBac,0.20305714,0.060991287,0.07547327,0.08829184,0.104054496,0.11750929,0.053590056,0.06363695,0.11007165,0.051245835,0.072078206
hAT_130-kTriCli#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20444137,2.3054898,0.086713366,False,DNA/hAT,0.20444137,0.05968529,0.07517725,0.08898151,0.104123,0.117728,0.05356508,0.063006304,0.11012882,0.0512383,0.071925074
hAT_148-kTriCli#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20439407,2.3051343,0.086292475,False,DNA/hAT,0.20439407,0.059247345,0.07488634,0.08911863,0.10465602,0.1181016,0.053650804,0.06290116,0.110047586,0.051336892,0.07165963
PiggyBac_59-kTriCli#DNA/PiggyBac,DNA/PiggyBac,7,None,0,DNA/P,0.2042724,2.3053188,0.08597296,False,DNA/PiggyBac,0.2042724,0.059377067,0.07505286,0.08865296,0.10459135,0.11829945,0.053820312,0.06286345,0.11006737,0.051273778,0.071729094
